"function","source_id","name","url","source_kind","status","pii_risk","public_api_signal","interoperability_candidate","recommended_join_key","public_note"
"entregas_logistica","github-geckovision-ayuda-venezuela-bot","Ayuda Venezuela","https://ayuda-venezuela-wine.vercel.app/","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"datos_api","github-geckovision-ayuda-venezuela-bot","Ayuda Venezuela","https://ayuda-venezuela-wine.vercel.app/","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"acopio","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"necesidades","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"refugios","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"salud","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"danos","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"informacion_verificada","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"entregas_logistica","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"datos_api","github-georesponde-georesponde","GeoResponde","https://georesponde.app","build4venezuela_analysis","in_development","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"necesidades","github-gerameraki-fichas-de-busqueda-venezuela","Generador de fichas de busquedas para redes sociales","https://fichasdebusqueda.netlify.app","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","github-gerameraki-fichas-de-busqueda-venezuela","Generador de fichas de busquedas para redes sociales","https://fichasdebusqueda.netlify.app","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"danos","github-gerameraki-fichas-de-busqueda-venezuela","Generador de fichas de busquedas para redes sociales","https://fichasdebusqueda.netlify.app","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"conectividad","github-gerameraki-fichas-de-busqueda-venezuela","Generador de fichas de busquedas para redes sociales","https://fichasdebusqueda.netlify.app","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"informacion_verificada","github-gerameraki-fichas-de-busqueda-venezuela","Generador de fichas de busquedas para redes sociales","https://fichasdebusqueda.netlify.app","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"entregas_logistica","github-gerameraki-fichas-de-busqueda-venezuela","Generador de fichas de busquedas para redes sociales","https://fichasdebusqueda.netlify.app","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"datos_api","github-gerameraki-fichas-de-busqueda-venezuela","Generador de fichas de busquedas para redes sociales","https://fichasdebusqueda.netlify.app","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"necesidades","github-iacastillo90-reencuentroterremotovenezuela","Reencuentros Terremotos Venezuela","https://docs.google.com/document/d/1yMHR8gaIBqEYeovXp8bD5t1unz7eXPqF/edit","build4venezuela_analysis","in_development","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"refugios","github-iacastillo90-reencuentroterremotovenezuela","Reencuentros Terremotos Venezuela","https://docs.google.com/document/d/1yMHR8gaIBqEYeovXp8bD5t1unz7eXPqF/edit","build4venezuela_analysis","in_development","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"salud","github-iacastillo90-reencuentroterremotovenezuela","Reencuentros Terremotos Venezuela","https://docs.google.com/document/d/1yMHR8gaIBqEYeovXp8bD5t1unz7eXPqF/edit","build4venezuela_analysis","in_development","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","github-iacastillo90-reencuentroterremotovenezuela","Reencuentros Terremotos Venezuela","https://docs.google.com/document/d/1yMHR8gaIBqEYeovXp8bD5t1unz7eXPqF/edit","build4venezuela_analysis","in_development","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"danos","github-iacastillo90-reencuentroterremotovenezuela","Reencuentros Terremotos Venezuela","https://docs.google.com/document/d/1yMHR8gaIBqEYeovXp8bD5t1unz7eXPqF/edit","build4venezuela_analysis","in_development","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"informacion_verificada","github-iacastillo90-reencuentroterremotovenezuela","Reencuentros Terremotos Venezuela","https://docs.google.com/document/d/1yMHR8gaIBqEYeovXp8bD5t1unz7eXPqF/edit","build4venezuela_analysis","in_development","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"entregas_logistica","github-iacastillo90-reencuentroterremotovenezuela","Reencuentros Terremotos Venezuela","https://docs.google.com/document/d/1yMHR8gaIBqEYeovXp8bD5t1unz7eXPqF/edit","build4venezuela_analysis","in_development","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"datos_api","github-iacastillo90-reencuentroterremotovenezuela","Reencuentros Terremotos Venezuela","https://docs.google.com/document/d/1yMHR8gaIBqEYeovXp8bD5t1unz7eXPqF/edit","build4venezuela_analysis","in_development","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"refugios","github-javierdejesusda-apoyo-venezuela","Apoyo Venezuela","https://apoyovenezuela.com","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"salud","github-javierdejesusda-apoyo-venezuela","Apoyo Venezuela","https://apoyovenezuela.com","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","github-javierdejesusda-apoyo-venezuela","Apoyo Venezuela","https://apoyovenezuela.com","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"informacion_verificada","github-javierdejesusda-apoyo-venezuela","Apoyo Venezuela","https://apoyovenezuela.com","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"entregas_logistica","github-javierdejesusda-apoyo-venezuela","Apoyo Venezuela","https://apoyovenezuela.com","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"datos_api","github-javierdejesusda-apoyo-venezuela","Apoyo Venezuela","https://apoyovenezuela.com","build4venezuela_analysis","ready_to_use","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"refugios","github-jeannetteafuentesr-venezuela-solidaria","Directorio sismo","https://directorio-sismo.netlify.app/","build4venezuela_analysis","ready_to_use","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"salud","github-jeannetteafuentesr-venezuela-solidaria","Directorio sismo","https://directorio-sismo.netlify.app/","build4venezuela_analysis","ready_to_use","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","github-jeannetteafuentesr-venezuela-solidaria","Directorio sismo","https://directorio-sismo.netlify.app/","build4venezuela_analysis","ready_to_use","high","False","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
